id,url,title,company,salary,location,work_time,contract_type,scraped_at,description
szukamy-kelnera-tutti-santi-CID4-IDJJF9h,https://www.olx.pl/oferta/praca/szukamy-kelnera-tutti-santi-CID4-IDJJF9h.html,Szukamy KELNERA Tutti Santi,,"26 - 30,50 zł / godz. brutto","Warszawa, Śródmieście",Niepełny etat,Umowa zlecenie,2025-10-11 16:44:17,Tutti Santi to sieć Pizzerii. Za co nasi pracownicy doceniają̨ pracę w Tutti Santi? -Elastyczny grafik pracy bez zmian nocnych -Profesjonalne szkolenia i wyjazdy integracyjne -Praca na najwyższej jakości sprzęcie -Zniżki pracownicze -napiwki -Prestiżowe miejsce pracy - bardzo wysokie oceny Gości POSZUKUJEMY: Osób chętnych do pracy jako KELNER/KELNERKA Doświadczonych pracowników
mobilny-sprzedawca-poranna-praca-wolne-popoludnia-CID4-ID17kCSV,https://www.olx.pl/oferta/praca/mobilny-sprzedawca-poranna-praca-wolne-popoludnia-CID4-ID17kCSV.html,Mobilny sprzedawca - Poranna praca + wolne popołudnia!,,4 600 - 9 500 zł / mies. brutto,"Łódź, Polesie",Niepełny etat,"Samozatrudnienie, Umowa zlecenie",2025-10-11 16:44:17,"Dołącz do naszego zespołu! Lubisz kontakt z ludźmi, jesteś energiczny/a i zawsze masz uśmiech na twarzy? Szukasz pracy, która daje niezależność i satysfakcję? Świetnie się składa – właśnie Ciebie szukamy! Kim jesteśmy? Jesteśmy firmą zajmującą się produkcją i sprzedażą gotowych dań. Dostarczamy świeże posiłki bezpośrednio do biur i miejsc pracy – szybko, wygodnie i pysznie! Kogo szukamy? Poszukujemy osób do sprzedaży bezpośredniej naszych produktów – idealna propozycja dla osób komunikatywnych i zorganizowanych. Czego oczekujemy? Prawa jazdy kat. B Własnego samochodu Wysokiej kultury osobistej Rzetelności i zaangażowania Umiejętności nawiązywania kontaktów Co oferujemy? Pracę od poniedziałku do piątku w godz. ok. 6:00–13:00 – popołudnia masz dla siebie! Stabilne zatrudnienie i przejrzyste warunki Szkolenie wprowadzające – wszystkiego Cię nauczymy Darmowe śniadanie każdego dnia pracy + zniżki na nasze produkty Atrakcyjne wynagrodzenie – adekwatne do Twoich wyników Przyjazną atmosferę i wsparcie młodego, dynamicznego zespołu Zainteresowany/a? Nie czekaj – wyślij zgłoszenie i zacznij pracę, którą naprawdę polubisz!"
operator-wozka-widlowego-CID4-IDMdaPE,https://www.olx.pl/oferta/praca/operator-wozka-widlowego-CID4-IDMdaPE.html,Operator Wózka Widłowego,,,Winnica,Pełny etat,Umowa o pracę,2025-10-11 16:44:30,"Grupa Lactalis najbardziej znana jest ze swoich wyrobów. Wysoka jakość i wyjątkowy smak są dewizą produktów znanych pod międzynarodowymi markami President oraz Galbani. Aktualnie do Zakładu Mleczarskiego Winnica Sp. z o.o. poszukujemy osoby do pracy na stanowisku: Operator Wózka Opis stanowiska: Przygotowywanie miejsca w magazynie do przyjęcia towaru Rozładowywanie dostaw do magazynów Przygotowuje i przepakowywanie materiałów potrzebnych do produkcji i transport do budynku produkcyjnego Prace pomocnicze w magazynie Czego oczekujemy od kandydata/kandydatki? Uprawnienia UDT do kierowania wózkiem widłowym Dyspozycyjność (praca na 3 zmiany, również w weekendy) Mile widziane doświadczenie w pracy na podobnym stanowisku Mile widziane wykształcenie średnie Mile widziana znajomość obsługi komputera Oferujemy: Pracę w stabilnej międzynarodowej firmie Przyjazne środowisko pracy Atrakcyjny pakiet benefitów m.in. ubezpieczenie na życie, opiekę medyczną Dofinansowanie do wypoczynku Możliwość rozwoju zawodowego Osoby zainteresowane prosimy o przesłanie CV. Kontakt z Działem Zasobów Ludzkich pod numerem 53*******75. Dziękujemy za zainteresowanie naszą ofertą pracy. Prosimy o dopisanie następującej klauzuli: ""Wyrażam zgodę na przetwarzanie moich danych osobowych dla potrzeb niezbędnych do realizacji procesu rekrutacji (zgodnie z ustawą z dnia 10 maja 2018 roku o ochronie danych osobowych (Dz. Ustaw z 2018, poz. 1000) oraz zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO))”. Informujemy, że Administratorem danych jest Lactalis Polska Sp. z o.o. z siedzibą w Warszawie przy ul. Olkuskiej 7. Dane zbierane są dla potrzeb rekrutacji. Dane osobowe mogą być przekazywane przez Lactalis Polska sp. z o.o. do Zakładu Mleczarskiego Winnica Sp. z o.o. Ma Pani/Pan prawo dostępu do treści swoich danych oraz ich poprawiania. Podanie danych w zakresie określonym przepisami ustawy z dnia 26 czerwca 1974 r. Kodeks pracy oraz aktów wykonawczych jest obowiązkowe. Podanie dodatkowych danych osobowych jest dobrowolne i wymaga Pani/Pana wyraźnej zgody."
prace-magazynowe-bez-doswiadczenia-elastyczne-godz-dhl-opole-CID4-ID17HON3,https://www.olx.pl/oferta/praca/prace-magazynowe-bez-doswiadczenia-elastyczne-godz-dhl-opole-CID4-ID17HON3.html,"Prace magazynowe, bez doświadczenia, elastyczne godz., DHL Opole",,,Opole,Praca dodatkowa,Umowa zlecenie,2025-10-11 16:44:30,"Osoba do prac magazynowych ​ OFERUJEMY:​ · Współpracę na podstawie umowy zlecenia​ · Elastyczne godziny pracy​, możliwa praca w soboty · Możliwość rozwoju poprzez udział w rekrutacjach wewnętrznych TWOJE ZADANIA:​ ​· Układanie przesyłek (taśmociąg - transport liniowy) ​ · Procesowanie przesyłek w wyznaczonej strefie​ · Dbanie i zapobieganie uszkodzeniu przesyłek w trakcie ich procesowania​ ​NASZE OCZEKIWANIA:​ · Umiejętność planowania i organizacji pracy​ · Umiejętność współpracy w zespole​ ​ DHL eCommerce (Poland) sp. z o.o. („DHL”) żąda podania jedynie takich danych osobowych, które są niezbędne do podjęcia decyzji o rozpoczęciu współpracy. W szczególności DHL nie żąda przesyłania zdjęcia. Podanie przez Ciebie danych osobowych przekraczających zakres danych osobowych wymaganych przez DHL oznacza wyrażenie przez Ciebie zgody na przetwarzanie tych danych. Przesłanie przez Ciebie zdjęcia, oznacza wyrażenie wyraźnej zgody na przetwarzanie danych nim objętych. Jeśli przekazane przez Ciebie dokumenty aplikacyjne zawierają dane, o których mowa w art. 9 ust. 1 RODO (dane szczególnej kategorii, w tym dane dotyczące zdrowia w szczególności orzeczenie lekarskie o niepełnosprawności ) DHL będzie przetwarzał w/w dane w związku z wymogami prawa pracy. W przypadku kandydatów na kurierów/kurierki, dane osobowe zostaną udostępnione wybranym przewoźnikom, którzy zatrudniają takie osoby w ramach współpracy z DHL. Jeśli chcesz brać udział w przyszłych rekrutacjach zaznacz poniższą klauzulę zgody w formularzu aplikacyjnym „Wyrażam zgodę na przetwarzanie przez DHL eCommerce (Poland) sp. z o.o. z siedzibą w Warszawie, przy ul. Osmańskiej 2, 02-823 Warszawa, moich danych osobowych zawartych w dokumentach aplikacyjnych na potrzeby przyszłych rekrutacji przez okres 12 miesięcy od momentu otrzymania danych przez DHL/przesłania przeze mnie zgłoszenia rekrutacyjnego.” Możesz z łatwością cofnąć zgodę w dowolnym momencie. Aby to zrobić, napisz do IOD na adres: dpo.parcel[at]dhl.com. Wycofanie zgody nie wpływa na zgodność z prawem przetwarzania dokonanego przed jej wycofaniem. Administratorem Twoich danych osobowych zawartych w zgłoszeniu jest DHL eCommerce (Poland) sp. z o.o. z siedzibą w Warszawie, przy ul. Osmańskiej 2, 02-823 Warszawa. Możesz skontaktować się z nami drogą pisemną lub poprzez następujący e-mail: dpo.parcel[at]dhl.com Będziemy przetwarzać Twoje dane osobowe w celu przeprowadzenia procesu rekrutacji na stanowisko, na które aplikujesz, w tym w celu komunikacji z tym związanej, w celu prowadzenia przyszłych rekrutacji (o ile wyrazisz na to zgodę) i w celu przesłania zaproszenia do wypełnienia ankiety związanej z badaniem satysfakcji kandydata dotyczącym jakości procesu rekrutacyjnego oraz – w uzasadnionych przypadkach - w celu ewentualnego ustalenia, dochodzenia lub obrony przed roszczeniami. Masz prawo żądać do nich dostępu, ich sprostowania, usunięcia, ograniczenia przetwarzania i żądania ich przeniesienia. Masz także prawo do wniesienia w dowolnym momencie sprzeciwu wobec przetwarzania – z przyczyn związanych ze swoją szczególną sytuacją. W zakresie w jakim przetwarzanie Twoich danych osobowych odbywa się na podstawie zgody, masz prawo do jej cofnięcia, bez wpływu na legalność przetwarzania dokonanego przed jej wycofaniem. Masz prawo wniesienia skargi do Prezesa Urzędu Ochrony Danych Osobowych, jeżeli sądzisz że przetwarzanie danych osobowych narusza przepisy prawa w tym zakresie. Więcej informacji znajdziesz pod poniższym linkiem: www.dhl.com/pl-pl/ecommerce/o-dhl-ecommerce/przetwarzanie-danych-osobowych.html Rekrutacja (umowy cywilno-prawne) Uprzejmie informujemy, że w DHL eCommerce (Poland) sp. z o.o. obowiązuje procedura zgłoszeń wewnętrznych pozwalająca na zgłoszenie informacji o naruszeniu prawa. Z pełną treścią procedury można się zapoznać pod adresem www.dhl.com/pl-pl/ecommerce/footer/masthead.html Zgłoszeń objętych procedurą dokonywać można na adres pldec.compliance[at]dhl.com"
pracownik-czka-gastronomii-w-restauracji-i-kawiarni-ikea-krakow-CID4-ID17CjsM,https://www.olx.pl/oferta/praca/pracownik-czka-gastronomii-w-restauracji-i-kawiarni-ikea-krakow-CID4-ID17CjsM.html,"Pracownik/-czka Gastronomii w Restauracji i Kawiarni, IKEA, Kraków",,,"Kraków, Prądnik Biały",Niepełny etat,Umowa o pracę,2025-10-11 16:44:30,"Pracownik/Pracowniczka Gastronomii w Restauracji i Kawiarni IKEA (3/4 etatu), IKEA Retail, Kraków Jeździsz do sklepu IKEA na obiad? Dostrzegasz potrzeby innych, zanim oni je zauważą? Wyśmienicie! Do naszego zespołu w Restauracji i Kawiarni IKEA szukamy ludzi, którzy lubią, kiedy dużo się dzieje, chętnie zdobywają nową wiedzę i chcą, by ich praca sprawiała radość innym. Tutaj, w sklepie w Krakowie, możesz spróbować wszystkiego! TWOJE PRZYSZŁE ZADANIA: · przygotowywanie posiłków oraz przekąsek w Restauracji i Kawiarni IKEA, · dbanie o atrakcyjną prezentację menu, · obsługa kasy fiskalnej i terminala płatniczego, · dbanie o zadowolenie klientów Restauracji/Kawiarni IKEA, · dbanie o czystość i porządek swojego miejsca pracy, · praca w trybie zmianowym - w dni robocze, soboty oraz niedziele handlowe. O TOBIE: · lubisz pracę z klientami, · dobrze czujesz się w pracy w zespole, · jesteś otwarty/-a na ludzi i z łatwością nawiązujesz kontakty, · znasz język polski na poziomie komunikatywnym, · masz gotowość do pracy fizycznej, · masz gotowość do pracy na 3/4 etatu, · posiadasz doświadczenie w pracy w branży gastronomicznej (mile widziane), · posiadasz aktualną książeczkę badań sanitarno-epidemiologicznych (mile widziane). W IKEA MAMY DLA CIEBIE: · umowę o pracę na 3-miesięczny okres próbny, przedłużaną następnie na czas nieokreślony po pozytywnej ocenie przełożonego, · restaurację pracowniczą, a w niej m.in. dwudaniowy obiad za 1,40 zł, · 15% zniżkę pracowniczą na zakupy w IKEA, · rozszerzony pakiet opieki medycznej Medicover, · kartę Multisport, · dodatkowe wynagrodzenie za każdą godzinę przepracowaną w nocy lub w weekend, · punkty do wydania w kafeterii np. na kino, zakupy, restauracje, wycieczki, · darmowy dostęp do platformy umożliwiającej naukę języków obcych, · przelew, kartę upominkową IKEA lub kartę przedpłaconą na zakupy świąteczne, z okazji ślubu, jubileuszu pracy, urodzenia/przysposobienia/przyjęcia na wychowanie dziecka Pracownika, · 26 (zamiast ustawowych 20) dni urlopu na start dla wszystkich, po podpisaniu umowy na czas nieokreślony, · dodatkowe dni wolne urlopu ojcowskiego IKEA z okazji narodzin lub adopcji dziecka, · premię roczną uznaniową zależną od wyników IKEA, · prywatny plan emerytalny (PPE), · ubezpieczenie na życie (NNW), · kredyt 0% na zakupy w IKEA, · Program Wsparcia Pracownika: dostęp do konsultacji ze specjalistami w ramach wsparcia osobistego, prawnego, finansowego i zdrowotnego (Infolinia 24/7 oraz indywidualne sesje), · grafiki przekazywane z wyprzedzeniem. W IKEA dobrze wiemy, że nasza praca… znaczy więcej. Nie tylko dla naszych klientów, ale i dla nas samych. Tutaj doceniamy różnorodność i tworzymy przyjazne środowisko pracy, w którym wszyscy mają zapewnione równe szanse. Dołącz do naszego zespołu, by się o tym przekonać i razem z nami tworzyć fajne miejsce pracy. Aplikuj już dziś!"
praca-w-niemczech-na-produkcji-slodyczy-zapewnione-mieszkanie-CID4-ID17CCvr,https://www.olx.pl/oferta/praca/praca-w-niemczech-na-produkcji-slodyczy-zapewnione-mieszkanie-CID4-ID17CCvr.html,Praca w Niemczech na produkcji słodyczy! Zapewnione mieszkanie!,,,"Kraków, Swoszowice",Pełny etat,Umowa o pracę,2025-10-11 16:44:43,"MGcentral dla MGsolutions MGJJ Sp. z o.o. Sp. k. - Agencji Pracy Tymczasowej oraz Doradztwa Personalnego z siedzibą w Krakowie przy ul. Myślenickiej 133, posiadającej polski certyfikat o numerze rejestru 9466 oraz niemiecki certyfikat agencji zatrudnienia (Erlaubnis zur Arbeitnehmerueberlassung, BfA Duesseldorf) specjalizującej się w świadczeniu usług w ramach pracy tymczasowej w Polsce i za granicą oraz rekrutacji stałej na stanowiska niskiego i średniego szczebla oraz prace specjalistyczne poszukuje osób zainteresowanych pracą jako: Pracownik produkcji słodyczy. Miejsce pracy: Niemcy! Opis stanowiska Praca przy taśmie przy produkcji słodyczy - czekoladek Pakowanie / układanie towaru do opakowań Proste prace pomocnicze Wymagania stanowiska Gotowość do pracy na pełen etat w systemie 2-zmianowym Znajomość języka oraz doświadczenie nie są wymagane Oferujemy Umowa o pracę na pełet etat (niemieckie prawo pracy i płacy!) Stawka godzinowa + dodatki i premie Mieszkanie firmowe Stałe wsparcie dwujęzycznych opiekunów projektu MOŻLIWOŚĆ WYJAZDU W PARZE / GRUPIE (wspólne mieszkanie i grafik pracy!)"
prace-magazynowe-bez-doswiadczenia-elastyczne-godz-dhl-legnica-CID4-ID17HO9S,https://www.olx.pl/oferta/praca/prace-magazynowe-bez-doswiadczenia-elastyczne-godz-dhl-legnica-CID4-ID17HO9S.html,"Prace magazynowe, bez doświadczenia, elastyczne godz., DHL Legnica",,,Legnica,Praca dodatkowa,Umowa zlecenie,2025-10-11 16:44:43,"Osoba do prac magazynowych ​ OFERUJEMY:​ · Współpracę na podstawie umowy zlecenia​ · Elastyczne godziny pracy​ - praca w godzinach popołudniowych · Możliwość rozwoju poprzez udział w rekrutacjach wewnętrznych TWOJE ZADANIA:​ ​· Układanie przesyłek (taśmociąg - transport liniowy) ​ · Procesowanie przesyłek w wyznaczonej strefie​ · Dbanie i zapobieganie uszkodzeniu przesyłek w trakcie ich procesowania​ ​NASZE OCZEKIWANIA:​ · Umiejętność planowania i organizacji pracy​ · Umiejętność współpracy w zespole​ ​ DHL eCommerce (Poland) sp. z o.o. („DHL”) żąda podania jedynie takich danych osobowych, które są niezbędne do podjęcia decyzji o rozpoczęciu współpracy. W szczególności DHL nie żąda przesyłania zdjęcia. Podanie przez Ciebie danych osobowych przekraczających zakres danych osobowych wymaganych przez DHL oznacza wyrażenie przez Ciebie zgody na przetwarzanie tych danych. Przesłanie przez Ciebie zdjęcia, oznacza wyrażenie wyraźnej zgody na przetwarzanie danych nim objętych. Jeśli przekazane przez Ciebie dokumenty aplikacyjne zawierają dane, o których mowa w art. 9 ust. 1 RODO (dane szczególnej kategorii, w tym dane dotyczące zdrowia w szczególności orzeczenie lekarskie o niepełnosprawności ) DHL będzie przetwarzał w/w dane w związku z wymogami prawa pracy. W przypadku kandydatów na kurierów/kurierki, dane osobowe zostaną udostępnione wybranym przewoźnikom, którzy zatrudniają takie osoby w ramach współpracy z DHL. Jeśli chcesz brać udział w przyszłych rekrutacjach zaznacz poniższą klauzulę zgody w formularzu aplikacyjnym „Wyrażam zgodę na przetwarzanie przez DHL eCommerce (Poland) sp. z o.o. z siedzibą w Warszawie, przy ul. Osmańskiej 2, 02-823 Warszawa, moich danych osobowych zawartych w dokumentach aplikacyjnych na potrzeby przyszłych rekrutacji przez okres 12 miesięcy od momentu otrzymania danych przez DHL/przesłania przeze mnie zgłoszenia rekrutacyjnego.” Możesz z łatwością cofnąć zgodę w dowolnym momencie. Aby to zrobić, napisz do IOD na adres: dpo.parcel[at]dhl.com. Wycofanie zgody nie wpływa na zgodność z prawem przetwarzania dokonanego przed jej wycofaniem. Administratorem Twoich danych osobowych zawartych w zgłoszeniu jest DHL eCommerce (Poland) sp. z o.o. z siedzibą w Warszawie, przy ul. Osmańskiej 2, 02-823 Warszawa. Możesz skontaktować się z nami drogą pisemną lub poprzez następujący e-mail: dpo.parcel[at]dhl.com Będziemy przetwarzać Twoje dane osobowe w celu przeprowadzenia procesu rekrutacji na stanowisko, na które aplikujesz, w tym w celu komunikacji z tym związanej, w celu prowadzenia przyszłych rekrutacji (o ile wyrazisz na to zgodę) i w celu przesłania zaproszenia do wypełnienia ankiety związanej z badaniem satysfakcji kandydata dotyczącym jakości procesu rekrutacyjnego oraz – w uzasadnionych przypadkach - w celu ewentualnego ustalenia, dochodzenia lub obrony przed roszczeniami. Masz prawo żądać do nich dostępu, ich sprostowania, usunięcia, ograniczenia przetwarzania i żądania ich przeniesienia. Masz także prawo do wniesienia w dowolnym momencie sprzeciwu wobec przetwarzania – z przyczyn związanych ze swoją szczególną sytuacją. W zakresie w jakim przetwarzanie Twoich danych osobowych odbywa się na podstawie zgody, masz prawo do jej cofnięcia, bez wpływu na legalność przetwarzania dokonanego przed jej wycofaniem. Masz prawo wniesienia skargi do Prezesa Urzędu Ochrony Danych Osobowych, jeżeli sądzisz że przetwarzanie danych osobowych narusza przepisy prawa w tym zakresie. Więcej informacji znajdziesz pod poniższym linkiem: www.dhl.com/pl-pl/ecommerce/o-dhl-ecommerce/przetwarzanie-danych-osobowych.html Rekrutacja (umowy cywilno-prawne) Uprzejmie informujemy, że w DHL eCommerce (Poland) sp. z o.o. obowiązuje procedura zgłoszeń wewnętrznych pozwalająca na zgłoszenie informacji o naruszeniu prawa. Z pełną treścią procedury można się zapoznać pod adresem www.dhl.com/pl-pl/ecommerce/footer/masthead.html Zgłoszeń objętych procedurą dokonywać można na adres pldec.compliance[at]dhl.com"
pracownik-sklepu-umowa-zlecenie-jula-opole-CID4-ID17L4Lp,https://www.olx.pl/oferta/praca/pracownik-sklepu-umowa-zlecenie-jula-opole-CID4-ID17L4Lp.html,Pracownik sklepu - umowa zlecenie - JULA Opole,,,Opole,Niepełny etat,Umowa zlecenie,2025-10-11 16:44:43,"Do naszego Multimarketu JULA w Opolu (Ozimska Park) poszukujemy osoby, która wesprze zespół w pracach związanych z rozkładaniem towaru i obsługą kasy fiskalnej. Czego oczekujemy? · Optymizmu i chęci do pracy w handlu · Zaangażowania, odpowiedzialności, efektywności · Umiejętności komunikacyjnych i współpracy z zespołem Co oferujemy?: · Umowę zlecenie · Elastyczny grafik · Przyjazną atmosferę"
sprzatanie-biura-CID4-ID17K64v,https://www.olx.pl/oferta/praca/sprzatanie-biura-CID4-ID17K64v.html,Sprzątanie biura,,35 - 37 zł / godz. brutto,Łuków,Niepełny etat,"Inny, Umowa o pracę, Samozatrudnienie, Umowa zlecenie",2025-10-11 16:44:56,"Poszukujemy osoby do sprzątania biura 2 razy w tygodniu (po 6 godzin). Oferujemy: Stałą pracę od zaraz, Wynagrodzenie 35-37 zł za godzinę brutto, Elastyczny czas pracy, Wymagania: Osoba wyłącznie z Łukowa lub bliskich okolic, Sumienność i dokładność, Doświadczenie w sprzątaniu biur będzie mile widziane."
praca-w-sklepie-internetowym-CID4-ID17sVgP,https://www.olx.pl/oferta/praca/praca-w-sklepie-internetowym-CID4-ID17sVgP.html,Praca w Sklepie Internetowym,,,"Poznań, Piątkowo",Praca sezonowa,Umowa zlecenie,2025-10-11 16:44:56,"Dołącz do zespołu ponad 3000 wyjątkowych ludzi tworzących markę Apart. Apart to polska marka obecna na rynku od ponad czterech dekad. Od lat pozostajemy na pozycji lidera w branży jubilerskiej. Rozwijamy się jako firma i równocześnie dbamy o rozwój naszych Pracowników. Oprócz ponad 200 salonów w najlepszych lokalizacjach w Polsce, posiadamy również nowoczesne zaplecze produkcyjne, serwisowe i magazynowe. Aktualnie poszukujemy ambitnych i odpowiedzialnych osób na stanowisko: Praca sezonowa w Sklepie Internetowym MIEJSCE PRACY - SUCHY LAS Opis stanowiska: przygotowywanie, wysyłka i obsługa zamówień pakowanie przesyłek kontrola jakości kompletacja zamówień Wymagania: status osoby uczącej się zdolności manualne dokładność bardzo dobra organizacja pracy Oferujemy: stawkę 31 zł brutto/ za godzinę możliwość zdobycia nowego doświadczenia w renomowanej firmie o ugruntowanej pozycji na rynku"
handlowiec-w-polsce-tez-mozna-dobrze-zarabiac-sluzbowy-samochod-CID4-ID17JNTV,https://www.olx.pl/oferta/praca/handlowiec-w-polsce-tez-mozna-dobrze-zarabiac-sluzbowy-samochod-CID4-ID17JNTV.html,Handlowiec - w Polsce też można dobrze zarabiać! Służbowy samochód!,,8 000 - 20 000 zł / mies. brutto,Dębica,Pełny etat,Umowa o pracę,2025-10-11 16:46:39,"EasyEko to prężnie rozwijająca się jedna z największych ogólnopolskich firm w branży Odnawialnych Źródeł Energii. Od 2018 skutecznie działamy nad nowoczesnymi rozwiązaniami energetycznymi - stawiając na profesjonalizm, wysoką jakość obsługi klienta i dynamiczny rozwój. EasyEko wyróżnia się na tle innych firm sprzedażowych. Nasi handlowcy nie chodzą od drzwi do drzwi. Od pierwszego dnia pracy mają zapewnione umówione spotkania z klientami, co pozwala im skupić się na profesjonalnej obsłudze i finalizacji sprzedaży. Dodatkowo każdy handlowiec otrzymuje samochód służbowy z pełnym pakietem paliwowym, co gwarantuje komfort, mobilność i niezależność w codziennej pracy. Dzięki temu nasi pracownicy mogą w pełni skoncentrować się na wynikach i budowaniu trwałych relacji z klientami, a nie na poszukiwaniu kontaktów czy logistyce dojazdów. Co nas wyróżnia? Jako jedyni w branży pokrywamy koszty dojazdu do biura – dzięki czemu nie musisz martwić się o dodatkowe wydatki związane z pracą. Oferujemy: Podstawę wynagrodzenia - niezależną od wyników. System premiowy za każdą zrealizowaną sprzedaż. Służbowy samochód z kartą paliwową od pierwszego dnia pracy. Pakiet szkoleniowy i wdrożeniowy. Umowę o pracę (dla zainteresowanych również opcja współpracy B2B). Pakiety medyczne i sportowe. Przyjazną atmosferę. Możliwość realnego rozwoju i realnego awansu. Oczekujemy: Otwartości na nowe wyzwania. Chęci do pracy. Pozytywnego nastawienia. Dyspozycyjności od poniedziałku do piątku. Prawo jazdy kat.B Dążenia do wyznaczonego celu. Umiejętności pracy z ludźmi. Umiejętność planowania. Jeżeli chcesz poznać szczegóły,masz jakiekolwiek pytania, wyślij nam swoje CV (zgłoszenia bez cv nie będą rozpatrywane). Wszystko dokładnie Ci wyjaśnimy i odpowiemy na każde pytanie. Zależy nam, abyś czuł się komfortowo już od pierwszego kontaktu."
