id,url,title,company,salary,location,work_time,contract_type,scraped_at,description
5417598972,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598972,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:01,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417598960,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598960,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:01,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417598962,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598962,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:01,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417598964,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598964,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:04,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417598965,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598965,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:04,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417599428,https://www.gumtree.com/p/hairdressing-jobs/barber/5417599428,Barber,,,"Archway, London",Full Time,Cash in Hand,2025-12-24 00:46:04,"Experienced Barber Wanted – Part-Time / Full-Time We are currently seeking an experienced barber to join our professional team on a part-time or full-time basis. Requirements: • Minimum 4 years’ barbering experience • Proficient in all aspects of barbering, including clipper work and scissor work • Punctual, reliable, and professional in both attitude and appearance • Ability to perform hot towel shaves (training can be provided if required) What We Offer: • Competitive rates of pay • Flexible working hours • Supportive and professional working environment If you are passionate about barbering and take pride in delivering high-quality service, we would love to hear from you. 📩 Apply now by contacting David Williams on 07842516732 for more information"
5417598982,https://www.gumtree.com/p/sales-customer-service-jobs/spread-the-cheer-earn-top-tier-commission-/5417598982,Spread the Cheer & Earn Top Tier Commission! ✨,,£200 per day,"Kinross, Perth and Kinross",Part Time,Cash in Hand,2025-12-24 00:46:06,"Are you the life of the party? A natural-born storyteller? If you can strike up a conversation with anyone and have a passion for making a difference, Our Forgotten Neighbours needs YOU this festive season! We are looking for high-energy, ""people-persons"" to join our street fundraising squad immediately! As the weather gets colder, the plight of our forgotten neighbours becomes even more urgent. We need approachable, snazzy, and persuasive sales pros to be our voice on the streets of London. Earn up to £200 per day with cash paid directly in hand. No experience necessary – full training provided. The Gig: Where: You’ll be at the heart of the action—outside major supermarkets, bustling festive markets, and high-traffic tube stations. What: Chatting with the public, sharing the incredible work we do for those in need, and collecting vital donations. When: Flexibility is key! We have Full-Time (Mon–Fri) and Part-Time (Sat–Sun) flexible hours roles available throughout December. What’s In It For You? 40% Commission: One of the most competitive rates in the charity sector. Your hard work directly reflects your pay! Daily Cash Pay: No waiting for payday—get your earnings in hand at the end of every single shift. 💸 Holiday Vibes: Spend your workday soaking up the festive atmosphere at London's most iconic Christmas spots. Who You Are: Sales Savvy: You have experience in sales or face-to-face customer service and know how to close a deal with a smile. Outgoing & Inviting: You’re the person people want to talk to. You are impeccable with people and can handle the public with grace and charm. Hardworking , Reliable & Driven, with a positive ""can-do"" attitude: You’re motivated by the cause not just the commission, showing up rain or shine to make a move for our neighbours (homeless and vulberable). What we offer: Supportive team environment, Cash paid daily. YOU MUST be available to start immediately. Make your Christmas count—both for your pocket and for those who need it most. Ready to join the squad? Interested? Text ""NEIGHBOURS"" to 07892936771 to get started!"
5417598981,https://www.gumtree.com/p/sales-customer-service-jobs/spread-the-cheer-earn-top-tier-commission-/5417598981,Spread the Cheer & Earn Top Tier Commission! ✨,,£200 per day,"Kinross, Perth and Kinross",Part Time,Cash in Hand,2025-12-24 00:46:07,"Are you the life of the party? A natural-born storyteller? If you can strike up a conversation with anyone and have a passion for making a difference, Our Forgotten Neighbours needs YOU this festive season! We are looking for high-energy, ""people-persons"" to join our street fundraising squad immediately! As the weather gets colder, the plight of our forgotten neighbours becomes even more urgent. We need approachable, snazzy, and persuasive sales pros to be our voice on the streets of London. Earn up to £200 per day with cash paid directly in hand. No experience necessary – full training provided. The Gig: Where: You’ll be at the heart of the action—outside major supermarkets, bustling festive markets, and high-traffic tube stations. What: Chatting with the public, sharing the incredible work we do for those in need, and collecting vital donations. When: Flexibility is key! We have Full-Time (Mon–Fri) and Part-Time (Sat–Sun) flexible hours roles available throughout December. What’s In It For You? 40% Commission: One of the most competitive rates in the charity sector. Your hard work directly reflects your pay! Daily Cash Pay: No waiting for payday—get your earnings in hand at the end of every single shift. 💸 Holiday Vibes: Spend your workday soaking up the festive atmosphere at London's most iconic Christmas spots. Who You Are: Sales Savvy: You have experience in sales or face-to-face customer service and know how to close a deal with a smile. Outgoing & Inviting: You’re the person people want to talk to. You are impeccable with people and can handle the public with grace and charm. Hardworking , Reliable & Driven, with a positive ""can-do"" attitude: You’re motivated by the cause not just the commission, showing up rain or shine to make a move for our neighbours (homeless and vulberable). What we offer: Supportive team environment, Cash paid daily. YOU MUST be available to start immediately. Make your Christmas count—both for your pocket and for those who need it most. Ready to join the squad? Interested? Text ""NEIGHBOURS"" to 07892936771 to get started!"
5417598979,https://www.gumtree.com/p/fundraising-jobs/-evening-shift-fundraisers-wanted-now-cash-in-hand-job-students-welcome-/5417598979,✨ Evening Shift - !! Fundraisers Wanted NOW !! - Cash in Hand Job - Students Welcome ✨,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:07,"** AVAILABLE - TEMP WORK. ** FULL TIME or PART TIME ** FLEXIBLE HOURS ** CASH IN HAND ** The role is to promote charity organisation who is helping the homeless members of our community by raising awareness and Fundraising at pre-booked locations in and out of London. We are looking for enthusiastic and good hearted individuals from all backgrounds and experience levels who can interact in a positive way with the public and well represent to our organisation and it's activities . Students WELCOME!!! To apply please 'text' to 'Evening' to 07892936771 for more information. This is a field based vacancy so you must be able to travel daily. Currently looking to hire immediately. We have pre-booked locations such as shopping centres, supermarkets and stations across and beyond London. Any previous Sales, Marketing, Retail and Customer Service experience would be an asset but is not essential. Essential Requirements: · Be UK resident and London based. · Be at least 18 years old. · Fluent in English with good communication skills and an ability to clearly explain charity activities · Well groomed and presentable · Strong time management and organisational skills, good time keeping In exchange you will benefit from: · the opportunity to develop your skills in sales, marketing and communication · being paid cash daily · flexible hours, flexible work time · meeting new people from all walks of life · gaining confidence and resilience To apply and get more information about this exciting opportunity, please text the word ‘Evening' to 07861658221 to get started. Our team member shall be in touch to provide more information and to arrange an appointment/ training at our office. We look forward to hearing from you today!"
5417598975,https://www.gumtree.com/p/fundraising-jobs/-evening-shift-fundraisers-wanted-now-cash-in-hand-job-students-welcome-/5417598975,✨ Evening Shift - !! Fundraisers Wanted NOW !! - Cash in Hand Job - Students Welcome ✨,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:09,"** AVAILABLE - TEMP WORK. ** FULL TIME or PART TIME ** FLEXIBLE HOURS ** CASH IN HAND ** The role is to promote charity organisation who is helping the homeless members of our community by raising awareness and Fundraising at pre-booked locations in and out of London. We are looking for enthusiastic and good hearted individuals from all backgrounds and experience levels who can interact in a positive way with the public and well represent to our organisation and it's activities . Students WELCOME!!! To apply please 'text' to 'Evening' to 07892936771 for more information. This is a field based vacancy so you must be able to travel daily. Currently looking to hire immediately. We have pre-booked locations such as shopping centres, supermarkets and stations across and beyond London. Any previous Sales, Marketing, Retail and Customer Service experience would be an asset but is not essential. Essential Requirements: · Be UK resident and London based. · Be at least 18 years old. · Fluent in English with good communication skills and an ability to clearly explain charity activities · Well groomed and presentable · Strong time management and organisational skills, good time keeping In exchange you will benefit from: · the opportunity to develop your skills in sales, marketing and communication · being paid cash daily · flexible hours, flexible work time · meeting new people from all walks of life · gaining confidence and resilience To apply and get more information about this exciting opportunity, please text the word ‘Evening' to 07861658221 to get started. Our team member shall be in touch to provide more information and to arrange an appointment/ training at our office. We look forward to hearing from you today!"
5417598974,https://www.gumtree.com/p/fundraising-jobs/-evening-shift-fundraisers-wanted-now-cash-in-hand-job-students-welcome-/5417598974,✨ Evening Shift - !! Fundraisers Wanted NOW !! - Cash in Hand Job - Students Welcome ✨,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:20,"** AVAILABLE - TEMP WORK. ** FULL TIME or PART TIME ** FLEXIBLE HOURS ** CASH IN HAND ** The role is to promote charity organisation who is helping the homeless members of our community by raising awareness and Fundraising at pre-booked locations in and out of London. We are looking for enthusiastic and good hearted individuals from all backgrounds and experience levels who can interact in a positive way with the public and well represent to our organisation and it's activities . Students WELCOME!!! To apply please 'text' to 'Evening' to 07892936771 for more information. This is a field based vacancy so you must be able to travel daily. Currently looking to hire immediately. We have pre-booked locations such as shopping centres, supermarkets and stations across and beyond London. Any previous Sales, Marketing, Retail and Customer Service experience would be an asset but is not essential. Essential Requirements: · Be UK resident and London based. · Be at least 18 years old. · Fluent in English with good communication skills and an ability to clearly explain charity activities · Well groomed and presentable · Strong time management and organisational skills, good time keeping In exchange you will benefit from: · the opportunity to develop your skills in sales, marketing and communication · being paid cash daily · flexible hours, flexible work time · meeting new people from all walks of life · gaining confidence and resilience To apply and get more information about this exciting opportunity, please text the word ‘Evening' to 07861658221 to get started. Our team member shall be in touch to provide more information and to arrange an appointment/ training at our office. We look forward to hearing from you today!"
5417598947,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598947,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:20,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417598946,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598946,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:20,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417598943,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598943,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:23,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417598944,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598944,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:23,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
5417598942,https://www.gumtree.com/p/fundraising-jobs/start-today-real-deal-cash-in-hand-work-become-a-sales-champion-paid-job-immediate-start/5417598942,START TODAY -REAL DEAL -CASH IN HAND WORK- BECOME A SALES CHAMPION - *PAID JOB* - IMMEDIATE START,,,"Pinner, London",Full Time,Cash in Hand,2025-12-24 00:46:23,"CHARITY FUNDRAISING OPPORTUNITY – ALL EXPERIENCE LEVELS WELCOME! WE NEED YOUR HELP! Our clients work tirelessly to improve the health, wellness and livelihoods for those who require support across the UK through their charities. As they continue to grow, we are currently recruiting enthusiastic and motivated fundraisers to promote their activities and services to the public to raise money to continue making a positive difference to those in need. This is a commission-based role, with part time, full time and temporary opportunities available and fundraisers shall be expected to travel to different locations around the UK to do a street collection in busy areas, which you will be attending with your team leader. Starting between the hours between 9/10AM and return to the office between 5/6PM. Locations are based within or outside London, and the office is based in London, so it is essential that fundraisers can travel to the London area and can travel daily! You will be required to dress role as you will be outside! You must also be at least 18 years old, be fluent with English and be well-presented. SKILLS AND EXPERIENCE We welcome applications from those with experience Sales, Customer Service, Advertising, Promotions, Retail, Call Centre, Hospitality or Marketing. However, this isn’t essential the below skills are most important! · Energised, with an enthusiastic and positive interaction with customers (BIG SMILES ARE ESSENTIAL)! · Well-spoken with excellent communication skills. · Strong time management and organisational skills, with responsibility to attend sites and return to the office on time, with prompt notification to team leader if any issues arise. · Ability to explain and uphold the culture and values of the charity which is being represented on each shift, whilst adhering to the site’s code of conduct. WHAT YOU CAN EXPECT FROM US. · Cash in hand daily after each shift depending on amount of money raised. · A flexible schedule, with shifts booked in weekly. · All marketing and branded charity materials provided, including modern card machines (not everyone has cash!!). · Training from professional sellers in the industry, who constantly support and motivate you to be at your best and develop excellent skills! SOUND LIKE YOU? · WhatsApp the words ‘REAL DEAL’ 07892936771 for fast response from our team. · We shall contact you to provide more details on the role and how to sign up. · To sign up, you will need to visit our office with a proof of address and ID! What are you waiting for? Apply today!!"
